Num Sol. Externa,Numero,Fecha Programado GyP,Fecha Solicitud Servicio SDM,Programdo/Demanda,Especial,Tipo Servicio,Clase Servicio,ANS,Estado Servicio,Estado Detalle Servicio,Movil,Gruas,Tipo Grua,Entidad,Direccion,Clase Vehículo,Vehiculo,Parq Destino,Localidad,Coor Magna Sirgas,Fecha Cancela,Usuario Cancela,Fecha Cargando,Antelacion,Retraso,Tiempo Cancela Antelacion,Tiempo Cancela Retraso,Observacion,Obs Detalle,Obs Cambia Estado
250991,S-221942,10/05/2022 09:58:17,10/05/2022 09:58:17,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,208,FUZ638,GANCHO PESADO,Policia,CL 11A 40 10,Bus,SVS458,PARQUEDERO TRANSITORIO,PUENTE ARANDA," X:1742188.065644,Y:-6116865.9566694,Z:510406.56426168",,,10/05/2022 10:00:18,00:00:00,00:02:01,00:00:00,00:00:00,208 ATIENDE ,,
250993,S-221944,10/05/2022 10:06:12,10/05/2022 10:06:12,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,134,ESO134,PLANCHON,Policia,KR 136A 145 00,CicloMotor,1607803,Parqueadero Aut. 1,SUBA," X:1741001.7867364,Y:-6115939.3664921,Z:525240.66130481",,,10/05/2022 10:06:32,00:00:00,00:00:20,00:00:00,00:00:00,134 ATIENDE ,,
250993,S-221944,10/05/2022 10:06:12,10/05/2022 10:06:12,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,134,ESO134,PLANCHON,Policia,KR 136A 145 00,CicloMotor,1607802,Parqueadero Aut. 1,SUBA," X:1741001.7867364,Y:-6115939.3664921,Z:525240.66130481",,,10/05/2022 10:06:32,00:00:00,00:00:20,00:00:00,00:00:00,134 ATIENDE ,,
250993,S-221944,10/05/2022 10:06:12,10/05/2022 10:06:12,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,134,ESO134,PLANCHON,Policia,KR 136A 145 00,CicloMotor,1607801,Parqueadero Aut. 1,SUBA," X:1741001.7867364,Y:-6115939.3664921,Z:525240.66130481",,,10/05/2022 10:06:32,00:00:00,00:00:20,00:00:00,00:00:00,134 ATIENDE ,,
250993,S-221944,10/05/2022 10:06:12,10/05/2022 10:06:12,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,134,ESO134,PLANCHON,Policia,KR 136A 145 00,CicloMotor,1601586,Parqueadero Aut. 1,SUBA," X:1741001.7867364,Y:-6115939.3664921,Z:525240.66130481",,,10/05/2022 10:06:32,00:00:00,00:00:20,00:00:00,00:00:00,134 ATIENDE ,,
250995,S-221946,10/05/2022 10:12:29,10/05/2022 10:12:29,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,171,ESO053,PLANCHON,Policia,AK 68D 23 02,Camperos,IWO697,Parqueadero Aut. 1,FONTIBON," X:1741036.9735464,Y:-6116887.1731678,Z:514042.42601318",,,10/05/2022 10:29:09,00:00:00,00:16:40,00:00:00,00:00:00,171 ATIENDE ,,
250995,S-221946,10/05/2022 10:12:29,10/05/2022 10:12:29,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,171,ESO053,PLANCHON,Policia,AK 68D 23 02,Camioneta,SZN315,Parqueadero Aut. 1,FONTIBON," X:1741036.9735464,Y:-6116887.1731678,Z:514042.42601318",,,10/05/2022 10:29:09,00:00:00,00:16:40,00:00:00,00:00:00,171 ATIENDE ,,
250996,S-221947,10/05/2022 10:15:47,10/05/2022 10:15:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,KR 5 E 1A 00,Automovil,BDH798,Parqueadero Aut. 1,SANTA FE," X:1745257.2950512,Y:-6116334.5870353,Z:506300.00016178",,,10/05/2022 10:22:21,00:00:00,00:06:34,00:00:00,00:00:00,188 ATIENDE ,,500
250997,S-221948,10/05/2022 10:25:24,10/05/2022 10:25:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AK 72 6 01,Taxi,ESO361,Parqueadero Aut. 1,KENNEDY," X:1738222.9850675,Y:-6117883.9227782,Z:511714.14675155",,,10/05/2022 10:46:39,00:00:00,00:21:15,00:00:00,00:00:00,190 ATIENDE ,,
250997,S-221948,10/05/2022 10:25:24,10/05/2022 10:25:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AK 72 6 01,Automovil,BZX835,Parqueadero Aut. 1,KENNEDY," X:1738222.9850675,Y:-6117883.9227782,Z:511714.14675155",,,10/05/2022 10:46:39,00:00:00,00:21:15,00:00:00,00:00:00,190 ATIENDE ,,
250997,S-221948,10/05/2022 10:25:24,10/05/2022 10:25:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AK 72 6 01,Motocicletas,MCD63F,Parqueadero Aut. 1,KENNEDY," X:1738222.9850675,Y:-6117883.9227782,Z:511714.14675155",,,10/05/2022 10:46:39,00:00:00,00:21:15,00:00:00,00:00:00,190 ATIENDE ,,
250997,S-221948,10/05/2022 10:25:24,10/05/2022 10:25:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AK 72 6 01,Motocicletas,WKA77F,Parqueadero Aut. 1,KENNEDY," X:1738222.9850675,Y:-6117883.9227782,Z:511714.14675155",,,10/05/2022 10:46:39,00:00:00,00:21:15,00:00:00,00:00:00,190 ATIENDE ,,
250997,S-221948,10/05/2022 10:25:24,10/05/2022 10:25:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,190,FUZ552,PLANCHON,Policia,AK 72 6 01,Motocicletas,GGD35D,Parqueadero Aut. 1,KENNEDY," X:1738222.9850675,Y:-6117883.9227782,Z:511714.14675155",,,10/05/2022 10:46:39,00:00:00,00:21:15,00:00:00,00:00:00,190 ATIENDE ,,
250998,S-221949,10/05/2022 10:41:37,10/05/2022 10:41:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,AK 19 100 10,Automovil,RLW089,Parqueadero Aut. 1,USAQUEN," X:1747390.9469265,Y:-6114754.657077,Z:517814.71152007",,,10/05/2022 10:42:18,00:00:00,00:00:41,00:00:00,00:00:00,100 ATIENDE ,,
250998,S-221949,10/05/2022 10:41:37,10/05/2022 10:41:37,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,AK 19 100 10,Camioneta,GUX431,Parqueadero Aut. 1,USAQUEN," X:1747390.9469265,Y:-6114754.657077,Z:517814.71152007",,,10/05/2022 10:42:18,00:00:00,00:00:41,00:00:00,00:00:00,100 ATIENDE ,,
250999,S-221950,10/05/2022 10:49:18,10/05/2022 10:49:18,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,115,WNZ473,PLANCHON DE MOTOS,Policia,AK 14 25 07,Motocicletas,CAA78E,Parqueadero Aut. 1,LOS MARTIRES," X:1745229.1038869,Y:-6116046.642123,Z:509839.20152213",,,10/05/2022 10:49:48,00:00:00,00:00:30,00:00:00,00:00:00,115 ATIENDE ,,
250999,S-221950,10/05/2022 10:49:18,10/05/2022 10:49:18,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,115,WNZ473,PLANCHON DE MOTOS,Policia,AK 14 25 07,Motocicletas,QKB72F,Parqueadero Aut. 1,LOS MARTIRES," X:1745229.1038869,Y:-6116046.642123,Z:509839.20152213",,,10/05/2022 10:49:48,00:00:00,00:00:30,00:00:00,00:00:00,115 ATIENDE ,,
250999,S-221950,10/05/2022 10:49:18,10/05/2022 10:49:18,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,115,WNZ473,PLANCHON DE MOTOS,Policia,AK 14 25 07,Motocicletas,VMZ86F,Parqueadero Aut. 1,LOS MARTIRES," X:1745229.1038869,Y:-6116046.642123,Z:509839.20152213",,,10/05/2022 10:49:48,00:00:00,00:00:30,00:00:00,00:00:00,115 ATIENDE ,,
251000,S-221951,10/05/2022 10:53:38,10/05/2022 10:53:38,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,45,WGQ471,PLANCHON,Policia,AC 19 30 01,Motocicletas,PEL18F,Parqueadero Aut. 1,PUENTE ARANDA," X:1743614.7764298,Y:-6116465.932516,Z:510329.10118864",,,10/05/2022 10:54:32,00:00:00,00:00:54,00:00:00,00:00:00,45 ATIENDE,,
251000,S-221951,10/05/2022 10:53:38,10/05/2022 10:53:38,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,45,WGQ471,PLANCHON,Policia,AC 19 30 01,Motocicletas,SBW80F,Parqueadero Aut. 1,PUENTE ARANDA," X:1743614.7764298,Y:-6116465.932516,Z:510329.10118864",,,10/05/2022 10:54:32,00:00:00,00:00:54,00:00:00,00:00:00,45 ATIENDE,,
251000,S-221951,10/05/2022 10:53:38,10/05/2022 10:53:38,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,45,WGQ471,PLANCHON,Policia,AC 19 30 01,Camioneta,FAG323,Parqueadero Aut. 1,PUENTE ARANDA," X:1743614.7764298,Y:-6116465.932516,Z:510329.10118864",,,10/05/2022 10:54:32,00:00:00,00:00:54,00:00:00,00:00:00,45 ATIENDE,,
251001,S-221952,10/05/2022 10:55:49,10/05/2022 10:55:49,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,141,ESO141,PLANCHON,Policia,KR 18A 97 02,Automovil,CHU879,Parqueadero Aut. 1,CHAPINERO," X:1747410.6208901,Y:-6114770.3919462,Z:517564.14493394",,,10/05/2022 10:56:31,00:00:00,00:00:42,00:00:00,00:00:00,141 ATIENDE ,,
251002,S-221953,10/05/2022 11:06:49,10/05/2022 11:06:49,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,AC 6 22 04,Camioneta,WDC662,PARQUEDERO TRANSITORIO,LOS MARTIRES," X:1743317.8754618,Y:-6116698.9969813,Z:508558.89728669",,,10/05/2022 11:16:33,00:00:00,00:09:44,00:00:00,00:00:00,188 ATIENDE ,Cambio de estado por Evento en Grua: 188,
251002,S-221953,10/05/2022 11:06:49,10/05/2022 11:06:49,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,188,GUV456,PLANCHON,Policia,AC 6 22 04,Motocicletas,OIE76F,PARQUEDERO TRANSITORIO,LOS MARTIRES," X:1743317.8754618,Y:-6116698.9969813,Z:508558.89728669",,,10/05/2022 11:16:33,00:00:00,00:09:44,00:00:00,00:00:00,188 ATIENDE ,Cambio de estado por Evento en Grua: 188,
251004,S-221955,10/05/2022 11:10:39,10/05/2022 11:10:39,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,112,TDX756,PLANCHON DE MOTOS,Policia,AC 26 86 02,Motocicletas,JXA46C,Parqueadero Aut. 1,ENGATIVA," X:1740198.4689075,Y:-6116871.3480329,Z:517040.93756732",,,10/05/2022 11:13:31,00:00:00,00:02:52,00:00:00,00:00:00,124 ATIENDE ,,
251004,S-221955,10/05/2022 11:10:39,10/05/2022 11:10:39,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,112,TDX756,PLANCHON DE MOTOS,Policia,AC 26 86 02,Motocicletas,ZTI81D,Parqueadero Aut. 1,ENGATIVA," X:1740198.4689075,Y:-6116871.3480329,Z:517040.93756732",,,10/05/2022 11:13:31,00:00:00,00:02:52,00:00:00,00:00:00,124 ATIENDE ,,
251005,S-221956,10/05/2022 11:16:29,10/05/2022 11:16:29,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,143,ESO143,PLANCHON,Policia,CL 107 S 8 06 E,Camioneta,INU985,Parqueadero Aut. 1,USME," X:1742715.2118876,Y:-6117908.7595042,Z:496001.44597588",,,10/05/2022 11:19:01,00:00:00,00:02:32,00:00:00,00:00:00,143 ATIENDE ,,
251006,S-221957,10/05/2022 11:17:24,10/05/2022 11:17:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,198,FUZ418,GANCHO LIVIANO,Policia,DG 71A Sur # 14 - 0 Este,Motocicletas,RQH27E,PARQUEDERO TRANSITORIO,SAN CRISTOBAL," X:1743588.5018323,Y:-6117377.4247603,Z:499450.38271917",,,10/05/2022 11:18:30,00:00:00,00:01:06,00:00:00,00:00:00,198 ATIENDE ,,
251008,S-221959,10/05/2022 11:30:02,10/05/2022 11:30:02,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,47,WNN628,PLANCHON,Policia,KR 86 66A 00,Automovil,FAP398,Parqueadero Aut. 1,ENGATIVA," X:1741298.1540333,Y:-6116458.9360846,Z:518208.23679843",,,10/05/2022 11:30:26,00:00:00,00:00:24,00:00:00,00:00:00,47 ATIENDE ,,
251008,S-221959,10/05/2022 11:30:02,10/05/2022 11:30:02,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,47,WNN628,PLANCHON,Policia,KR 86 66A 00,Motocicletas,MJZ32E,Parqueadero Aut. 1,ENGATIVA," X:1741298.1540333,Y:-6116458.9360846,Z:518208.23679843",,,10/05/2022 11:30:26,00:00:00,00:00:24,00:00:00,00:00:00,47 ATIENDE ,,
251008,S-221959,10/05/2022 11:30:02,10/05/2022 11:30:02,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,47,WNN628,PLANCHON,Policia,KR 86 66A 00,Motocicletas,QLR59F,Parqueadero Aut. 1,ENGATIVA," X:1741298.1540333,Y:-6116458.9360846,Z:518208.23679843",,,10/05/2022 11:30:26,00:00:00,00:00:24,00:00:00,00:00:00,47 ATIENDE ,,
251011,S-221962,10/05/2022 11:31:22,10/05/2022 11:31:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,AK 86 17 06,Automovil,MWU243,Parqueadero Aut. 1,FONTIBON," X:1738580.3302959,Y:-6117522.3310568,Z:514792.95655494",,,10/05/2022 11:34:07,00:00:00,00:02:45,00:00:00,00:00:00,187 ATIENDE ,,
251011,S-221962,10/05/2022 11:31:22,10/05/2022 11:31:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,AK 86 17 06,Camioneta,GLT077,Parqueadero Aut. 1,FONTIBON," X:1738580.3302959,Y:-6117522.3310568,Z:514792.95655494",,,10/05/2022 11:34:07,00:00:00,00:02:45,00:00:00,00:00:00,187 ATIENDE ,,
251011,S-221962,10/05/2022 11:31:22,10/05/2022 11:31:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,AK 86 17 06,Motocicletas,WKP96E,Parqueadero Aut. 1,FONTIBON," X:1738580.3302959,Y:-6117522.3310568,Z:514792.95655494",,,10/05/2022 11:34:07,00:00:00,00:02:45,00:00:00,00:00:00,187 ATIENDE ,,
251011,S-221962,10/05/2022 11:31:22,10/05/2022 11:31:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,187,FUZ607,PLANCHON,Policia,AK 86 17 06,Motocicletas,QGH23E,Parqueadero Aut. 1,FONTIBON," X:1738580.3302959,Y:-6117522.3310568,Z:514792.95655494",,,10/05/2022 11:34:07,00:00:00,00:02:45,00:00:00,00:00:00,187 ATIENDE ,,
251022,S-221973,10/05/2022 11:43:55,10/05/2022 11:43:55,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,209,FUZ639,GANCHO PESADO,Policia,KR 18B 60G 42 S,Bus,VEY421,Parqueadero Aut. 1,CIUDAD BOLIVAR," X:1738416.7087636,Y:-6118485.8310903,Z:503851.87257857",,,10/05/2022 11:48:31,00:00:00,00:04:36,00:00:00,00:00:00,209 ATIENDE ,,
251028,S-221979,10/05/2022 11:52:22,10/05/2022 11:52:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,140,ESO140,PLANCHON,Policia,KR 14 49 10,Automovil,BRS483,Parqueadero Aut. 1,CHAPINERO," X:1745919.3397304,Y:-6115640.7325015,Z:512322.24568034",,,10/05/2022 11:54:03,00:00:00,00:01:41,00:00:00,00:00:00,140 ATIENDE ,,
251028,S-221979,10/05/2022 11:52:22,10/05/2022 11:52:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,140,ESO140,PLANCHON,Policia,KR 14 49 10,Motocicletas,QVN60C,Parqueadero Aut. 1,CHAPINERO," X:1745919.3397304,Y:-6115640.7325015,Z:512322.24568034",,,10/05/2022 11:54:03,00:00:00,00:01:41,00:00:00,00:00:00,140 ATIENDE ,,
251028,S-221979,10/05/2022 11:52:22,10/05/2022 11:52:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,140,ESO140,PLANCHON,Policia,KR 14 49 10,Motocicletas,BVR30G,Parqueadero Aut. 1,CHAPINERO," X:1745919.3397304,Y:-6115640.7325015,Z:512322.24568034",,,10/05/2022 11:54:03,00:00:00,00:01:41,00:00:00,00:00:00,140 ATIENDE ,,
251028,S-221979,10/05/2022 11:52:22,10/05/2022 11:52:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,140,ESO140,PLANCHON,Policia,KR 14 49 10,Motocicletas,OQA91C,Parqueadero Aut. 1,CHAPINERO," X:1745919.3397304,Y:-6115640.7325015,Z:512322.24568034",,,10/05/2022 11:54:03,00:00:00,00:01:41,00:00:00,00:00:00,140 ATIENDE ,,
251028,S-221979,10/05/2022 11:52:22,10/05/2022 11:52:22,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,140,ESO140,PLANCHON,Policia,KR 14 49 10,Motocicletas,UUM23C,Parqueadero Aut. 1,CHAPINERO," X:1745919.3397304,Y:-6115640.7325015,Z:512322.24568034",,,10/05/2022 11:54:03,00:00:00,00:01:41,00:00:00,00:00:00,140 ATIENDE ,,
251037,S-221988,10/05/2022 12:04:47,10/05/2022 12:04:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,174,ESO056,PLANCHON,Policia,AC 23 33 16,Motocicletas,LPS51C,Parqueadero Aut. 1,TEUSAQUILLO," X:1743710.270909,Y:-6116370.4177348,Z:511141.44214084",,,10/05/2022 12:22:35,00:00:00,00:17:48,00:00:00,00:00:00,174 ATIENDE ,,
251037,S-221988,10/05/2022 12:04:47,10/05/2022 12:04:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,174,ESO056,PLANCHON,Policia,AC 23 33 16,Motocicletas,UIT80F,Parqueadero Aut. 1,TEUSAQUILLO," X:1743710.270909,Y:-6116370.4177348,Z:511141.44214084",,,10/05/2022 12:22:35,00:00:00,00:17:48,00:00:00,00:00:00,174 ATIENDE ,,
251037,S-221988,10/05/2022 12:04:47,10/05/2022 12:04:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,174,ESO056,PLANCHON,Policia,AC 23 33 16,Motocicletas,ERI29E,Parqueadero Aut. 1,TEUSAQUILLO," X:1743710.270909,Y:-6116370.4177348,Z:511141.44214084",,,10/05/2022 12:22:35,00:00:00,00:17:48,00:00:00,00:00:00,174 ATIENDE ,,
251037,S-221988,10/05/2022 12:04:47,10/05/2022 12:04:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,174,ESO056,PLANCHON,Policia,AC 23 33 16,Motocicletas,RXG07D,Parqueadero Aut. 1,TEUSAQUILLO," X:1743710.270909,Y:-6116370.4177348,Z:511141.44214084",,,10/05/2022 12:22:35,00:00:00,00:17:48,00:00:00,00:00:00,174 ATIENDE ,,
251037,S-221988,10/05/2022 12:04:47,10/05/2022 12:04:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,174,ESO056,PLANCHON,Policia,AC 23 33 16,Motocicletas,YEW65F,Parqueadero Aut. 1,TEUSAQUILLO," X:1743710.270909,Y:-6116370.4177348,Z:511141.44214084",,,10/05/2022 12:22:35,00:00:00,00:17:48,00:00:00,00:00:00,174 ATIENDE ,,
251037,S-221988,10/05/2022 12:04:47,10/05/2022 12:04:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,174,ESO056,PLANCHON,Policia,AC 23 33 16,Motocicletas,SRG80F,Parqueadero Aut. 1,TEUSAQUILLO," X:1743710.270909,Y:-6116370.4177348,Z:511141.44214084",,,10/05/2022 12:22:35,00:00:00,00:17:48,00:00:00,00:00:00,174 ATIENDE ,,
251037,S-221988,10/05/2022 12:04:47,10/05/2022 12:04:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,174,ESO056,PLANCHON,Policia,AC 23 33 16,Camion,WFL100,PARQUEDERO TRANSITORIO,TEUSAQUILLO," X:1743710.270909,Y:-6116370.4177348,Z:511141.44214084",,,10/05/2022 12:22:35,00:00:00,00:17:48,00:00:00,00:00:00,174 ATIENDE ,,
251043,S-221994,10/05/2022 12:08:43,10/05/2022 12:08:43,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Completado,134,ESO134,PLANCHON,Policia,KR 9 7 02,Automovil,CYV437,Parqueadero Aut. 1,SANTA FE," X:1744673.0134981,Y:-6116376.2190111,Z:507798.42394019",,,10/05/2022 12:40:43,00:00:00,00:32:00,00:00:00,00:00:00,134 ATIENDE ,,500
251056,S-222007,10/05/2022 12:23:34,10/05/2022 12:23:34,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,145,ESO145,PLANCHON,Policia,CL 82 109 28,Automovil,JXP156,Parqueadero Aut. 1,ENGATIVA," X:1740672.6108215,Y:-6116366.018932,Z:521375.35730353",,,10/05/2022 12:24:40,00:00:00,00:01:06,00:00:00,00:00:00,145 ATIENDE ,,
251056,S-222007,10/05/2022 12:23:34,10/05/2022 12:23:34,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,145,ESO145,PLANCHON,Policia,CL 82 109 28,Automovil,MPL864,Parqueadero Aut. 1,ENGATIVA," X:1740672.6108215,Y:-6116366.018932,Z:521375.35730353",,,10/05/2022 12:24:40,00:00:00,00:01:06,00:00:00,00:00:00,145 ATIENDE ,,
251056,S-222007,10/05/2022 12:23:34,10/05/2022 12:23:34,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,145,ESO145,PLANCHON,Policia,CL 82 109 28,Motocicletas,JVW59D,Parqueadero Aut. 1,ENGATIVA," X:1740672.6108215,Y:-6116366.018932,Z:521375.35730353",,,10/05/2022 12:24:40,00:00:00,00:01:06,00:00:00,00:00:00,145 ATIENDE ,,
251056,S-222007,10/05/2022 12:23:34,10/05/2022 12:23:34,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,145,ESO145,PLANCHON,Policia,CL 82 109 28,Motocicletas,YPG44E,Parqueadero Aut. 1,ENGATIVA," X:1740672.6108215,Y:-6116366.018932,Z:521375.35730353",,,10/05/2022 12:24:40,00:00:00,00:01:06,00:00:00,00:00:00,145 ATIENDE ,,
251056,S-222007,10/05/2022 12:23:34,10/05/2022 12:23:34,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,145,ESO145,PLANCHON,Policia,CL 82 109 28,Motocicletas,LKL37C,Parqueadero Aut. 1,ENGATIVA," X:1740672.6108215,Y:-6116366.018932,Z:521375.35730353",,,10/05/2022 12:24:40,00:00:00,00:01:06,00:00:00,00:00:00,145 ATIENDE ,,
251064,S-222015,10/05/2022 12:46:00,10/05/2022 12:46:00,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,CL 139 118 09,Motocicletas,QET73B,Parqueadero Aut. 1,SUBA," X:1741385.0462126,Y:-6115915.6519777,Z:524252.02610492",,,10/05/2022 12:47:03,00:00:00,00:01:03,00:00:00,00:00:00,100 ATIENDE ,,
251064,S-222015,10/05/2022 12:46:00,10/05/2022 12:46:00,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,CL 139 118 09,Motocicletas,XTD50D,Parqueadero Aut. 1,SUBA," X:1741385.0462126,Y:-6115915.6519777,Z:524252.02610492",,,10/05/2022 12:47:03,00:00:00,00:01:03,00:00:00,00:00:00,100 ATIENDE ,,
251064,S-222015,10/05/2022 12:46:00,10/05/2022 12:46:00,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,CL 139 118 09,Motocicletas,UKK06D,Parqueadero Aut. 1,SUBA," X:1741385.0462126,Y:-6115915.6519777,Z:524252.02610492",,,10/05/2022 12:47:03,00:00:00,00:01:03,00:00:00,00:00:00,100 ATIENDE ,,
251064,S-222015,10/05/2022 12:46:00,10/05/2022 12:46:00,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,CL 139 118 09,Motocicletas,JNT23C,Parqueadero Aut. 1,SUBA," X:1741385.0462126,Y:-6115915.6519777,Z:524252.02610492",,,10/05/2022 12:47:03,00:00:00,00:01:03,00:00:00,00:00:00,100 ATIENDE ,,
251064,S-222015,10/05/2022 12:46:00,10/05/2022 12:46:00,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,CL 139 118 09,Motocicletas,OHK32D,Parqueadero Aut. 1,SUBA," X:1741385.0462126,Y:-6115915.6519777,Z:524252.02610492",,,10/05/2022 12:47:03,00:00:00,00:01:03,00:00:00,00:00:00,100 ATIENDE ,,
251064,S-222015,10/05/2022 12:46:00,10/05/2022 12:46:00,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,100,WGQ746,PLANCHON,Policia,CL 139 118 09,Motocicletas,ENX84D,Parqueadero Aut. 1,SUBA," X:1741385.0462126,Y:-6115915.6519777,Z:524252.02610492",,,10/05/2022 12:47:03,00:00:00,00:01:03,00:00:00,00:00:00,100 ATIENDE ,,
251065,S-222016,10/05/2022 13:32:34,10/05/2022 13:32:34,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,164,ESN885,PLANCHON,Policia,KR 96 72 00,Camioneta,SZO152,Parqueadero Aut. 1,ENGATIVA," X:1740565.0150407,Y:-6116543.5184608,Z:519661.01324084",,,10/05/2022 13:54:05,00:00:00,00:21:31,00:00:00,00:00:00,164 ATIENDE ,,
